id;age;job;marital;education;default;balance;housing;loan;contact;day;month;duration;campaign;pdays;previous;poutcome;y
82595;32;technician;single;tertiary;no;1813;no;no;cellular;5;feb;102;1;-1;0;unknown;no
47012;29;blue-collar;single;primary;no;365;yes;yes;cellular;5;feb;72;1;274;2;failure;no
21517;40;admin.;married;secondary;no;367;yes;no;telephone;5;feb;89;1;274;1;failure;no
69106;27;management;single;tertiary;no;497;no;no;cellular;5;feb;125;1;-1;0;unknown;no
91869;37;unemployed;married;secondary;no;629;yes;no;cellular;5;feb;255;1;-1;0;unknown;no
14197;58;technician;married;unknown;no;1617;yes;no;cellular;5;feb;109;4;274;2;failure;no
27632;33;admin.;married;secondary;no;56;no;no;cellular;5;feb;74;2;-1;0;unknown;no
23681;45;management;married;tertiary;no;2953;yes;yes;cellular;5;feb;388;1;-1;0;unknown;no
80359;54;technician;married;secondary;no;0;no;no;telephone;5;feb;744;3;-1;0;unknown;yes
22515;55;blue-collar;married;secondary;no;1765;yes;no;cellular;5;feb;445;1;267;1;failure;no
40241;30;technician;single;secondary;no;728;yes;no;cellular;5;feb;393;1;261;1;other;no
56483;42;technician;married;secondary;no;315;yes;no;cellular;5;feb;208;1;275;2;failure;no
66045;45;services;married;secondary;no;925;yes;no;cellular;5;feb;118;2;232;4;other;no
85906;34;management;divorced;tertiary;no;0;no;no;cellular;5;feb;108;4;175;3;failure;no
31550;42;self-employed;married;secondary;no;513;no;no;telephone;5;feb;98;1;-1;0;unknown;no
73260;45;technician;married;secondary;no;858;no;no;cellular;5;feb;617;4;251;2;failure;no
70524;38;technician;divorced;tertiary;no;915;yes;no;cellular;5;feb;22;7;266;4;other;no
10316;34;technician;single;tertiary;no;992;yes;no;cellular;5;feb;71;2;-1;0;unknown;yes
50386;36;management;married;tertiary;no;190;yes;no;cellular;5;feb;217;1;-1;0;unknown;no
50380;30;unemployed;single;secondary;no;79;no;yes;cellular;5;feb;528;2;196;1;failure;no
62570;32;admin.;divorced;secondary;no;2294;yes;no;cellular;5;feb;342;2;260;2;failure;no
29045;42;technician;single;secondary;no;555;yes;no;cellular;5;feb;449;2;-1;0;unknown;no
37219;41;entrepreneur;single;tertiary;no;791;yes;no;cellular;5;feb;215;1;80;1;other;no
90889;58;technician;married;secondary;no;0;yes;no;cellular;5;feb;1823;1;205;1;failure;no
33546;47;admin.;single;tertiary;no;178;no;no;telephone;5;feb;17;6;-1;0;unknown;no
41643;35;self-employed;married;tertiary;no;137;no;no;cellular;5;feb;142;4;-1;0;unknown;no
14522;40;blue-collar;married;primary;no;665;yes;no;cellular;5;feb;177;3;211;1;success;no
39389;33;management;divorced;tertiary;no;1;yes;no;cellular;5;feb;26;8;267;1;other;no
46348;39;management;single;tertiary;no;122;yes;no;cellular;5;feb;787;1;-1;0;unknown;no
83737;35;admin.;single;secondary;no;1016;no;yes;cellular;5;feb;418;2;-1;0;unknown;no
49578;30;services;married;secondary;no;1743;yes;no;cellular;5;feb;192;4;-1;0;unknown;no
21818;28;management;single;tertiary;no;810;yes;no;cellular;5;feb;137;2;-1;0;unknown;no
84385;37;blue-collar;married;secondary;no;660;yes;yes;cellular;5;feb;449;4;-1;0;unknown;no
35788;48;management;married;tertiary;no;500;yes;yes;cellular;5;feb;53;1;-1;0;unknown;no
14800;29;admin.;single;secondary;no;209;no;no;cellular;5;feb;605;2;-1;0;unknown;no
25312;55;technician;married;secondary;no;956;yes;yes;cellular;5;feb;116;4;-1;0;unknown;no
85384;27;technician;single;secondary;no;126;yes;yes;cellular;5;feb;147;2;216;4;failure;no
62509;48;entrepreneur;single;tertiary;no;318;yes;no;cellular;5;feb;1017;4;-1;0;unknown;yes
47905;36;student;single;secondary;no;624;no;no;cellular;5;feb;518;2;8;1;other;no
50095;26;blue-collar;single;tertiary;no;449;yes;no;cellular;5;feb;339;2;-1;0;unknown;no
36853;31;student;single;unknown;no;643;no;no;cellular;5;feb;82;4;-1;0;unknown;no
54279;29;technician;single;secondary;no;401;yes;no;cellular;5;feb;127;2;-1;0;unknown;no
96497;33;self-employed;married;tertiary;no;1099;no;no;cellular;5;feb;111;5;-1;0;unknown;no
34688;55;retired;married;tertiary;no;127;no;no;cellular;5;feb;80;2;-1;0;unknown;no
92911;48;blue-collar;married;secondary;no;750;no;no;cellular;5;feb;85;2;8;2;other;no
15339;43;unknown;married;primary;no;644;no;no;telephone;5;feb;195;2;-1;0;unknown;no
37373;39;management;married;tertiary;no;2976;no;no;cellular;5;feb;134;12;-1;0;unknown;no
83628;48;blue-collar;married;secondary;no;426;yes;yes;cellular;5;feb;153;2;177;2;failure;no
98185;38;management;married;tertiary;no;0;no;no;cellular;5;feb;214;2;-1;0;unknown;no
95825;40;unemployed;married;primary;no;1908;yes;no;cellular;5;feb;1661;2;-1;0;unknown;yes
31617;31;student;single;tertiary;no;2010;yes;no;cellular;5;feb;15;5;261;1;other;no
66193;28;blue-collar;single;secondary;no;438;yes;no;cellular;5;feb;347;2;-1;0;unknown;no
18890;42;housemaid;married;primary;no;4279;yes;no;cellular;5;feb;97;1;198;1;failure;no
87297;29;unemployed;single;secondary;no;523;no;no;cellular;5;feb;351;1;-1;0;unknown;no
10124;30;admin.;married;tertiary;no;285;no;no;cellular;5;feb;693;2;-1;0;unknown;no
47589;28;technician;single;secondary;no;1405;yes;no;cellular;5;feb;605;3;-1;0;unknown;no
21694;64;management;married;tertiary;no;6251;no;no;telephone;5;feb;125;7;-1;0;unknown;no
15637;41;unemployed;married;secondary;no;0;no;no;cellular;5;feb;532;2;-1;0;unknown;no
25723;37;management;married;tertiary;no;-491;yes;no;cellular;5;feb;80;2;-1;0;unknown;no
71537;57;unemployed;married;secondary;no;3754;no;no;cellular;5;feb;1063;2;-1;0;unknown;yes
94847;31;management;married;unknown;no;68;yes;no;cellular;5;feb;425;2;189;27;other;no
40301;60;management;married;tertiary;no;2281;no;no;cellular;5;feb;230;2;-1;0;unknown;yes
15833;31;blue-collar;married;secondary;no;823;yes;no;cellular;5;feb;152;2;-1;0;unknown;no
39557;46;technician;married;tertiary;no;157;no;no;cellular;5;feb;120;2;224;1;failure;no
37432;33;technician;married;secondary;no;14850;yes;no;cellular;5;feb;122;5;-1;0;unknown;no
80319;36;technician;married;secondary;no;696;yes;no;cellular;5;feb;590;5;-1;0;unknown;no
44688;28;technician;married;tertiary;no;510;yes;no;cellular;5;feb;110;2;-1;0;unknown;no
39238;37;blue-collar;married;primary;no;95;yes;no;cellular;5;feb;415;2;272;2;failure;no
59824;31;entrepreneur;single;tertiary;no;544;no;yes;cellular;5;feb;401;2;8;3;other;no
21864;25;student;single;secondary;no;2354;no;no;cellular;5;feb;226;7;-1;0;unknown;yes
64427;42;management;divorced;tertiary;no;1775;yes;no;telephone;5;feb;276;5;-1;0;unknown;no
33143;32;technician;single;secondary;no;315;yes;no;cellular;5;feb;280;2;-1;0;unknown;no
91056;38;housemaid;married;secondary;no;333;yes;no;cellular;5;feb;606;2;202;1;other;no
63846;42;unemployed;single;secondary;no;139;yes;no;cellular;5;feb;148;2;-1;0;unknown;no
64942;45;admin.;married;secondary;no;67;no;no;cellular;5;feb;326;2;-1;0;unknown;no
98242;45;unemployed;married;unknown;no;490;yes;no;cellular;5;feb;776;3;-1;0;unknown;no
68383;28;technician;single;tertiary;no;676;no;no;cellular;5;feb;1138;2;-1;0;unknown;yes
39262;44;management;married;tertiary;no;1451;yes;no;cellular;5;feb;80;7;80;15;failure;no
92686;44;technician;married;tertiary;no;184;yes;yes;cellular;5;feb;653;3;8;2;other;no
77980;60;admin.;single;secondary;no;473;no;no;cellular;5;feb;175;2;8;1;other;no
79598;41;blue-collar;married;primary;no;336;yes;no;cellular;5;feb;192;2;8;1;other;no
24232;36;blue-collar;single;secondary;no;0;yes;no;cellular;5;feb;569;2;-1;0;unknown;no
45945;27;student;single;unknown;no;2183;no;no;cellular;5;feb;219;3;-1;0;unknown;no
23098;33;management;married;tertiary;no;377;yes;no;cellular;5;feb;213;2;276;1;failure;no
26367;41;unemployed;married;primary;no;4112;no;no;cellular;5;feb;764;2;-1;0;unknown;no
79068;31;services;single;unknown;no;347;yes;no;cellular;5;feb;254;3;260;1;failure;no
83812;37;blue-collar;married;primary;no;655;yes;no;cellular;5;feb;127;2;258;4;failure;no
91542;30;technician;single;secondary;no;11;no;no;cellular;5;feb;363;6;-1;0;unknown;no
88197;50;technician;single;secondary;no;1022;no;no;telephone;5;feb;155;2;-1;0;unknown;no
27772;37;management;married;tertiary;no;21;yes;no;cellular;5;feb;89;2;252;2;failure;no
58364;51;unemployed;married;secondary;no;3640;no;no;telephone;5;feb;295;6;-1;0;unknown;no
65559;57;technician;married;unknown;no;587;no;no;telephone;5;feb;131;3;-1;0;unknown;no
51453;40;entrepreneur;divorced;tertiary;no;0;no;yes;cellular;5;feb;985;6;-1;0;unknown;no
29242;30;technician;married;secondary;no;436;yes;no;cellular;5;feb;138;3;206;8;other;no
14253;34;admin.;single;secondary;no;713;no;no;cellular;5;feb;124;2;-1;0;unknown;no
25042;40;unemployed;married;tertiary;no;2135;yes;no;cellular;5;feb;171;5;230;1;failure;no
79955;59;self-employed;single;primary;no;0;yes;no;telephone;5;feb;1307;2;-1;0;unknown;no
96587;57;management;married;tertiary;no;337;no;no;cellular;5;feb;59;2;-1;0;unknown;no
28569;34;entrepreneur;married;tertiary;no;1076;yes;no;cellular;5;feb;136;10;-1;0;unknown;yes
62485;43;blue-collar;married;secondary;no;-19;yes;no;cellular;5;feb;124;3;-1;0;unknown;no
48319;31;blue-collar;married;primary;no;1738;no;no;telephone;5;feb;895;3;-1;0;unknown;no
79376;34;management;single;tertiary;no;1228;no;no;cellular;5;feb;263;8;-1;0;unknown;yes
19295;39;blue-collar;single;secondary;no;357;no;yes;cellular;5;feb;250;3;-1;0;unknown;no
35908;39;technician;single;secondary;no;0;yes;yes;cellular;5;feb;95;4;-1;0;unknown;no
89689;37;unemployed;single;primary;no;3777;no;no;cellular;5;feb;206;3;-1;0;unknown;no
14230;33;admin.;single;secondary;no;894;no;no;cellular;5;feb;509;2;-1;0;unknown;no
29689;58;management;married;tertiary;no;3342;no;no;cellular;5;feb;344;5;-1;0;unknown;yes
49870;44;unemployed;divorced;tertiary;no;0;no;no;cellular;5;feb;1960;3;-1;0;unknown;yes
43462;57;unemployed;married;secondary;no;4588;no;no;cellular;5;feb;485;3;-1;0;unknown;no
60339;26;management;single;tertiary;no;690;no;no;cellular;5;feb;76;3;-1;0;unknown;no
84822;40;blue-collar;married;primary;no;533;yes;no;cellular;5;feb;675;4;-1;0;unknown;no
96382;48;admin.;married;secondary;no;191;yes;no;cellular;5;feb;238;3;-1;0;unknown;no
78513;43;admin.;single;secondary;no;1022;yes;no;cellular;5;feb;163;3;276;2;failure;no
87122;35;blue-collar;single;secondary;no;0;yes;no;cellular;5;feb;155;3;254;1;other;no
54250;29;entrepreneur;single;tertiary;no;54;no;no;cellular;5;feb;251;3;-1;0;unknown;no
25050;46;entrepreneur;married;secondary;no;122;no;no;cellular;5;feb;178;7;-1;0;unknown;no
76268;32;management;single;tertiary;no;0;no;no;cellular;5;feb;550;4;-1;0;unknown;yes
49006;56;unemployed;divorced;primary;no;1770;no;no;cellular;5;feb;916;3;-1;0;unknown;no
33638;36;technician;married;secondary;no;145;yes;yes;cellular;5;feb;267;2;-1;0;unknown;no
92570;42;technician;married;unknown;no;906;yes;no;cellular;5;feb;434;2;-1;0;unknown;no
38509;34;technician;single;secondary;no;403;no;no;cellular;5;feb;319;2;-1;0;unknown;no
54721;28;management;single;tertiary;no;321;no;yes;cellular;5;feb;255;6;-1;0;unknown;no
99525;29;housemaid;married;primary;no;132;no;no;cellular;5;feb;559;5;-1;0;unknown;no
65782;43;admin.;single;secondary;no;375;no;yes;cellular;5;feb;193;2;199;4;failure;no
26497;33;blue-collar;single;secondary;no;123;yes;no;cellular;5;feb;273;3;212;4;failure;no
64588;47;self-employed;married;secondary;yes;2;no;no;cellular;5;feb;236;2;-1;0;unknown;no
80002;37;blue-collar;single;secondary;no;111;yes;no;cellular;5;feb;60;2;272;2;failure;no
39331;32;blue-collar;divorced;primary;no;158;yes;no;cellular;5;feb;728;4;253;1;failure;no
65350;43;unemployed;married;secondary;no;511;yes;yes;telephone;5;feb;191;5;190;5;other;no
15981;38;admin.;divorced;secondary;no;19;yes;no;cellular;5;feb;1130;3;251;2;success;yes
23409;26;technician;single;secondary;no;430;no;no;cellular;5;feb;450;2;-1;0;unknown;no
67063;34;management;single;tertiary;no;0;no;no;cellular;5;feb;427;3;-1;0;unknown;no
38848;36;blue-collar;single;unknown;no;43;no;yes;cellular;5;feb;163;3;-1;0;unknown;no
52205;53;housemaid;single;primary;no;80;no;no;cellular;5;feb;230;2;-1;0;unknown;no
89644;26;services;married;secondary;no;116;no;no;cellular;5;feb;319;2;-1;0;unknown;no
84678;31;technician;single;tertiary;no;3729;yes;no;cellular;5;feb;176;2;8;10;other;no
42062;35;management;married;tertiary;no;506;yes;no;cellular;5;feb;193;4;-1;0;unknown;no
99762;39;technician;married;secondary;no;211;no;no;telephone;6;feb;53;2;-1;0;unknown;no
31320;54;self-employed;married;tertiary;no;542;no;no;telephone;6;feb;48;5;-1;0;unknown;no
93510;33;blue-collar;single;secondary;no;687;yes;no;cellular;6;feb;178;2;273;1;failure;no
31462;39;blue-collar;single;secondary;yes;0;yes;yes;cellular;6;feb;14;8;-1;0;unknown;no
49235;39;management;single;tertiary;no;0;yes;no;cellular;6;feb;13;8;9;2;other;no
19947;30;management;single;tertiary;no;640;no;no;cellular;6;feb;124;4;213;2;failure;no
98270;33;admin.;divorced;secondary;no;420;yes;no;telephone;6;feb;112;2;-1;0;unknown;no
94229;34;services;single;secondary;no;1758;yes;no;cellular;6;feb;14;8;-1;0;unknown;no
45994;42;technician;married;tertiary;no;1397;yes;no;cellular;6;feb;135;7;-1;0;unknown;no
96370;36;unemployed;married;secondary;no;439;yes;no;telephone;6;feb;18;6;-1;0;unknown;no
94236;30;technician;single;secondary;no;1282;no;no;cellular;6;feb;156;2;-1;0;unknown;no
91308;43;services;married;secondary;no;488;yes;no;telephone;6;feb;8;6;-1;0;unknown;no
32287;29;blue-collar;married;secondary;no;247;no;yes;cellular;6;feb;204;2;214;1;failure;no
62989;49;entrepreneur;divorced;tertiary;no;1145;yes;yes;cellular;6;feb;36;4;-1;0;unknown;no
93689;38;blue-collar;married;primary;no;346;no;no;cellular;6;feb;15;3;9;3;other;no
32038;52;management;married;secondary;no;4873;no;no;telephone;6;feb;381;6;213;9;failure;no
64008;44;management;married;tertiary;no;445;no;yes;telephone;6;feb;135;2;9;7;other;no
26632;28;unemployed;single;tertiary;no;0;no;no;cellular;6;feb;15;9;-1;0;unknown;no
48440;53;technician;married;secondary;no;287;no;no;telephone;6;feb;13;5;-1;0;unknown;no
84948;29;unemployed;single;tertiary;no;111;no;no;cellular;6;feb;98;2;-1;0;unknown;no
82644;38;admin.;single;secondary;no;648;yes;no;cellular;6;feb;101;2;-1;0;unknown;no
15765;32;blue-collar;married;primary;no;1518;yes;no;telephone;6;feb;35;3;-1;0;unknown;no
45205;64;retired;married;primary;no;440;no;no;cellular;6;feb;495;1;-1;0;unknown;yes
66527;26;management;single;tertiary;no;383;no;no;cellular;6;feb;645;2;-1;0;unknown;no
95687;43;technician;married;primary;no;321;yes;no;cellular;6;feb;12;5;268;6;other;no
44806;31;services;single;secondary;no;13;no;yes;cellular;6;feb;1019;2;-1;0;unknown;yes
34230;51;management;married;tertiary;no;-321;no;no;cellular;6;feb;470;2;9;2;other;no
21315;40;technician;married;secondary;no;990;yes;no;cellular;6;feb;252;3;-1;0;unknown;no
33110;56;admin.;married;secondary;no;1554;yes;yes;cellular;6;feb;15;6;190;27;other;no
92461;40;entrepreneur;married;secondary;no;2663;yes;yes;cellular;6;feb;289;2;-1;0;unknown;no
94766;30;unemployed;single;tertiary;no;306;no;no;cellular;6;feb;90;6;256;14;failure;no
70338;61;retired;married;primary;no;3738;no;no;telephone;6;feb;188;1;-1;0;unknown;no
77022;32;student;single;unknown;no;5969;no;no;cellular;6;feb;12;7;-1;0;unknown;no
59926;37;services;single;primary;no;0;no;yes;cellular;6;feb;155;6;245;5;other;no
99390;52;unemployed;married;tertiary;no;0;no;no;telephone;6;feb;43;4;-1;0;unknown;no
71054;33;management;divorced;tertiary;no;387;no;no;cellular;6;feb;17;5;-1;0;unknown;no
64781;31;self-employed;single;secondary;no;0;no;yes;telephone;6;feb;287;6;-1;0;unknown;no
26996;35;management;single;tertiary;no;3;yes;yes;cellular;6;feb;217;1;-1;0;unknown;no
45509;35;admin.;divorced;secondary;no;627;yes;no;cellular;6;feb;298;6;275;2;failure;no
10183;49;self-employed;married;tertiary;no;503;yes;no;cellular;6;feb;310;4;200;1;failure;no
81258;55;technician;married;secondary;no;312;no;no;cellular;6;feb;13;8;9;3;other;no
24885;28;blue-collar;single;secondary;no;2909;no;no;cellular;6;feb;205;7;-1;0;unknown;no
21226;41;unemployed;married;primary;no;-117;yes;no;telephone;6;feb;117;6;-1;0;unknown;no
88491;32;services;single;secondary;no;124;yes;no;cellular;6;feb;202;3;9;5;other;no
69947;46;management;married;tertiary;no;1698;yes;no;cellular;6;feb;90;1;-1;0;unknown;no
61005;41;management;married;secondary;no;611;yes;no;cellular;6;feb;38;1;212;1;other;no
83327;36;management;divorced;tertiary;no;2361;no;no;cellular;6;feb;101;1;-1;0;unknown;no
33695;40;admin.;married;secondary;no;767;yes;no;cellular;6;feb;168;1;-1;0;unknown;no
43076;31;management;single;tertiary;no;12857;yes;no;cellular;6;feb;158;1;92;1;success;yes
49783;42;blue-collar;divorced;primary;no;103;yes;no;cellular;6;feb;170;1;-1;0;unknown;no
31535;44;technician;single;secondary;no;196;yes;no;cellular;6;feb;386;3;-1;0;unknown;no
45943;44;technician;married;secondary;no;310;yes;no;cellular;6;feb;200;1;253;1;failure;no
44128;36;unemployed;married;primary;no;0;no;no;cellular;6;feb;409;1;-1;0;unknown;no
71677;35;services;married;secondary;no;868;no;no;cellular;6;feb;36;1;-1;0;unknown;no
50127;31;blue-collar;single;secondary;no;-538;no;yes;cellular;6;feb;521;1;-1;0;unknown;no
99225;29;blue-collar;single;primary;no;269;no;no;telephone;6;feb;40;1;-1;0;unknown;no
83828;43;management;married;tertiary;no;479;yes;no;cellular;6;feb;168;1;254;2;failure;no
11110;34;admin.;married;tertiary;no;37;no;no;cellular;6;feb;45;1;-1;0;unknown;no
61326;66;technician;married;secondary;no;0;no;no;cellular;6;feb;751;1;-1;0;unknown;yes
86548;26;unknown;single;secondary;no;3247;no;no;telephone;6;feb;341;3;-1;0;unknown;no
69401;31;blue-collar;married;secondary;no;492;yes;no;cellular;6;feb;99;1;-1;0;unknown;no
19120;33;technician;single;secondary;no;2583;no;no;cellular;6;feb;129;1;-1;0;unknown;no
82984;31;services;married;secondary;no;1801;yes;no;telephone;6;feb;136;1;274;2;failure;no
41357;28;student;single;secondary;no;29;no;yes;cellular;6;feb;402;1;-1;0;unknown;no
46360;26;management;single;tertiary;no;2722;no;no;cellular;6;feb;206;1;-1;0;unknown;no
66201;30;housemaid;single;secondary;no;1924;no;no;cellular;6;feb;170;1;-1;0;unknown;no
77468;44;blue-collar;married;secondary;no;837;yes;no;cellular;6;feb;218;1;-1;0;unknown;no
79440;41;blue-collar;divorced;secondary;no;351;yes;no;cellular;6;feb;12;8;268;9;other;no
26655;41;management;married;tertiary;no;326;no;no;cellular;6;feb;163;1;182;2;failure;no
30275;33;management;divorced;tertiary;no;802;no;no;cellular;6;feb;401;1;-1;0;unknown;no
52510;36;housemaid;married;primary;no;-125;no;yes;cellular;6;feb;91;2;-1;0;unknown;no
13878;32;blue-collar;married;secondary;no;0;no;no;cellular;6;feb;350;1;-1;0;unknown;no
75570;70;management;married;tertiary;no;5563;no;no;cellular;6;feb;146;1;-1;0;unknown;no
44666;59;retired;married;primary;no;3000;no;yes;cellular;6;feb;25;1;-1;0;unknown;no
20396;48;blue-collar;married;secondary;no;264;no;no;cellular;6;feb;439;2;-1;0;unknown;no
93296;37;technician;single;tertiary;no;6101;no;no;cellular;6;feb;141;1;-1;0;unknown;yes
47121;31;admin.;single;tertiary;no;383;no;yes;cellular;6;feb;119;1;214;1;failure;no
33468;33;management;married;tertiary;no;23;yes;yes;cellular;6;feb;150;1;-1;0;unknown;no
25492;33;management;single;tertiary;no;417;yes;no;cellular;6;feb;83;1;-1;0;unknown;no
44116;38;blue-collar;married;secondary;no;121;yes;yes;cellular;6;feb;168;1;212;2;failure;no
